;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1827;hh.ru;;;;Devops engineer (with Big Data);https://spb.hh.ru/vacancy/38807570?query=java; Luxoft;https://hh.ru/employer/1304;Москва, Октябрьское поле;
1828;hh.ru;250000;;;Senior Software Developer (Fast Compilation for Kotlin);https://spb.hh.ru/vacancy/38801756?query=java; JetBrains;https://hh.ru/employer/9281;Москва;руб.
1829;hh.ru;;;;Backend-разработчик;https://spb.hh.ru/vacancy/38797738?query=java;ООО Таможенная карта;https://hh.ru/employer/90950;Москва, Полежаевская и еще 1 ;
1830;hh.ru;;;;Инженер по автоматизированному тестированию;https://spb.hh.ru/vacancy/38802597?query=java; IBS;https://hh.ru/employer/139;Москва;
1831;hh.ru;;;;Старший специалист по тестированию;https://spb.hh.ru/vacancy/38807844?query=java; Luxoft;https://hh.ru/employer/1304;Москва;
1832;hh.ru;;;;Delivery Manager;https://spb.hh.ru/vacancy/37765525?query=java;АО Просвещение;https://hh.ru/employer/536;Москва, Достоевская и еще 1 ;
1833;hh.ru;;;;Автор студенческих работ по техническим дисциплинам на французском языке;https://spb.hh.ru/vacancy/38877022?query=java; Zaochnik.com;https://hh.ru/employer/676546;Москва;
1834;hh.ru;;;;Ведущий тестировщик (проект rt.life);https://spb.hh.ru/vacancy/38340058?query=java;ООО Ростелеком Информационные Технологии;https://hh.ru/employer/3144945;Москва, Павелецкая;
1835;hh.ru;;;;Разработчик BI (DWH);https://spb.hh.ru/vacancy/38321727?query=java; Navicon;https://hh.ru/employer/3919;Москва, Дубровка;
1836;hh.ru;;;;Ведущий тест-инженер HT;https://spb.hh.ru/vacancy/38268497?query=java; ТЕХНОСЕРВ;https://hh.ru/employer/4872;Москва, Нижегородская;
1837;hh.ru;;;;Team Lead разработки в проектах развития GIS систем (Возможна удаленная занятость);https://spb.hh.ru/vacancy/38836148?query=java; Bell Integrator;https://hh.ru/employer/6189;Москва;
1838;hh.ru;;;;Senior QA Automation Engineer (Москва, Минск, Обнинск, Ульяновск, Калуга/удаленка);https://spb.hh.ru/vacancy/38800080?query=java; ZiMAD;https://hh.ru/employer/780623;Москва;
1839;hh.ru;20000;30000;;Рекрутер IT/HR менеджер;https://spb.hh.ru/vacancy/38875209?query=java;ООО Джастнау;https://hh.ru/employer/2822373;Москва;руб.
1840;hh.ru;;;;Software engineer (internal development);https://spb.hh.ru/vacancy/37686435?query=java; Parallels;https://hh.ru/employer/1736538;Москва, Свиблово;
1841;hh.ru;;;;Разработчик по интеграции программного обеспечения;https://spb.hh.ru/vacancy/38388446?query=java;АО МегаФон Ритейл;https://hh.ru/employer/1217313;Москва;
1842;hh.ru;;;;DevOps инженер;https://spb.hh.ru/vacancy/38814104?query=java;АО ФИНАМ;https://hh.ru/employer/2682;Москва, Пушкинская;
1843;hh.ru;;;;Архитектор группы ИТ-архитектуры омниканальной платформы;https://spb.hh.ru/vacancy/37117532?query=java; Банк ВТБ (ПАО);https://hh.ru/employer/4181;Москва, Крестьянская застава и еще 1 ;
1844;hh.ru;1000;2000;;Mobile Developer;https://spb.hh.ru/vacancy/38799053?query=java; Tickeron, Inc;https://hh.ru/employer/1270778;Москва;USD
